Num Parent Tweets,Num Replies to Parents,Avg Replies per Parent,Num Parent Tweets with Replies,Avg Replies per Parent with Replies,Num Toxic Parent Tweets,Num Non-Toxic Parent Tweets,Num Toxic Replies,Num Non-Toxic Replies,Num Toxic Replies to Non-Toxic Parents,Num Non-Toxic Replies to Non-Toxic Parents,Num Toxic Replies to Toxic Parents,Num Non-Toxic Replies to Toxic Parents,followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,contributors_enabled,is_translator,is_translation_enabled,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,place,truncated,hashtags,symbols,user_mentions,urls,contributors,is_quote_status,retweet_count min,retweet_count avg,retweet_count max,favorite_count min,favorite_count avg,favorite_count max,favorited,retweeted,possibly_sensitive,Num Repliers With Min 1 Toxic Reply,Num parents with high Toxicity,Num parents with high Severe_Toxicity,Num parents with high Identity_Attack,Num parents with high Insult,Num parents with high Profanity,Num parents with high Threat,Num parents with high other attr,Num replies with high Toxicity,Num replies with high Severe_Toxicity,Num replies with high Identity_Attack,Num replies with high Insult,Num replies with high Profanity,Num replies with high Threat,Num replies with high other attr,Total tweets with high Toxicity,Total tweets with high Severe_Toxicity,Total tweets with high Identity_Attack,Total tweets with high Insult,Total tweets with high Profanity,Total tweets with high Threat,Total tweets with high other attr,Num Repliers,Num parents with <3 replies,Num parents with >=3 replies,User Desc,Top Desc Word #1: women,Top Desc Word #2: love,Top Desc Word #3: news,Top Desc Word #4: account,Top Desc Word #5: feminist,Top Desc Word #6: official,Top Desc Word #7: follow,Top Desc Word #8: products,Top Desc Word #9: tweets,Top Desc Word #10: womens
3200,0,0,0,0,0,3200,0,0,0,0,0,0,22,18,0,Wed Jan 01 01:46:47 +0000 2020,0,No,No,3433,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0,0.013125,9,0,0.0209375,9,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
1238,0,0,0,0,76,1162,0,0,0,0,0,0,16612,4851,37,Wed Jan 01 02:58:31 +0000 2020,11475,Yes,No,112485,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,3.074313409,498,0,16.72132472,2686,No,No,No,0,4,0,2,6,62,2,0,0,0,0,0,0,0,0,4,0,2,6,62,2,0,0,1238,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,65,74,0,Wed Jan 01 07:40:25 +0000 2020,65,No,No,5660,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.0046875,1,0,0.015,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3191,228,0.071450956,112,2.035714286,48,3143,23,205,23,204,0,1,299472,2,1648,Sat Jan 04 16:14:47 +0000 2020,65,No,No,7945,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,11,120.8003761,1030,129,602.6449389,3603,No,No,Yes,17,0,0,0,0,48,0,0,4,0,0,0,19,0,0,4,0,0,0,67,0,0,160,3166,25,User Desc,No,No,No,No,No,No,No,No,No,No
10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Tue Jan 07 09:25:45 +0000 2020,0,No,No,10,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0,0,0,0.1,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,User Desc,No,No,No,No,No,No,No,No,No,No
946,0,0,0,0,30,916,0,0,0,0,0,0,421,120,8,Wed Jan 08 00:55:25 +0000 2020,10156,No,No,9399,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,1.029598309,83,0,8.852008457,492,No,No,Yes,0,3,0,0,2,25,0,0,0,0,0,0,0,0,0,3,0,0,2,25,0,0,0,946,0,User Desc,No,No,No,No,No,No,No,No,No,No
69,0,0,0,0,0,69,0,0,0,0,0,0,125,194,0,Wed Jan 08 19:21:17 +0000 2020,34,No,No,62673,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0,0,0,0,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,User Desc,No,No,No,No,No,No,No,No,No,No
1137,210,0.18469657,133,1.578947368,16,1121,2,208,2,208,0,0,1220,1022,2,Fri Jan 10 19:26:31 +0000 2020,51940,No,No,142840,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.737906772,618,0,2.274406332,2175,No,No,Yes,2,3,0,0,2,11,0,0,0,0,0,0,1,1,0,3,0,0,2,12,1,0,149,1129,8,User Desc,No,No,No,No,Yes,No,No,No,No,No
703,0,0,0,0,7,696,0,0,0,0,0,0,1033,1292,1,Sat Jan 11 13:15:29 +0000 2020,49086,Yes,No,31268,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,2.211948791,125,0,5.083926031,309,No,No,No,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,703,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
1207,4,0.003314002,3,1.333333333,48,1159,0,4,0,4,0,0,650,425,0,Sat Jan 11 22:03:21 +0000 2020,21927,Yes,No,4767,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,0,1.275890638,52,0,6.694283347,127,No,No,No,0,4,0,7,3,32,2,0,0,0,0,0,0,0,0,4,0,7,3,32,2,0,3,1207,0,User Desc,No,No,No,No,No,No,No,No,No,No
682,157,0.230205279,122,1.286885246,14,668,0,157,0,157,0,0,1936,1218,4,Sun Jan 12 14:55:52 +0000 2020,55604,Yes,No,84158,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.271260997,10,0,0.636363636,21,No,No,Yes,0,2,0,1,3,6,2,0,0,0,0,0,0,0,0,2,0,1,3,6,2,0,86,678,4,User Desc,No,No,No,No,No,No,No,No,No,No
2861,78,0.027263195,71,1.098591549,1,2860,0,78,0,78,0,0,2086,334,4,Sun Jan 12 16:55:01 +0000 2020,0,No,No,17331,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0,0.110450891,5,0,0.548759175,22,No,No,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,2861,0,User Desc,No,No,No,No,No,No,No,No,No,No
335,8,0.023880597,3,2.666666667,4,331,0,8,0,8,0,0,838,1748,0,Sun Jan 12 17:26:39 +0000 2020,10583,No,No,13749,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,1.976119403,16,0,2.519402985,91,No,No,No,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,333,2,User Desc,No,No,No,No,No,No,No,No,No,No
696,914,1.313218391,352,2.596590909,11,685,6,908,5,876,1,32,4099,3859,2,Sun Jan 12 18:16:15 +0000 2020,26652,Yes,No,38308,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,3.310344828,646,0,12.67385057,4207,No,No,No,5,2,0,4,2,3,0,0,0,0,1,1,4,0,0,2,0,5,3,7,0,0,495,641,55,User Desc,No,No,No,No,No,No,No,No,No,No
453,609,1.344370861,255,2.388235294,20,433,12,597,10,580,2,17,4411,4150,2,Sun Jan 12 18:16:15 +0000 2020,30762,Yes,No,56210,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0,3.46799117,137,0,11.5584989,598,No,No,No,11,0,0,3,2,13,2,0,2,0,6,0,1,3,0,2,0,9,2,14,5,0,319,389,64,User Desc,No,No,No,No,No,No,No,No,No,No
2083,1,0.000480077,1,1,33,2050,0,1,0,1,0,0,989,975,2,Tue Jan 14 02:07:07 +0000 2020,49793,No,No,68763,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.281805089,50,0,0.506961114,63,No,No,Yes,0,2,0,0,20,7,4,0,0,0,0,0,0,0,0,2,0,0,20,7,4,0,1,2083,0,User Desc,No,No,No,No,No,No,No,No,No,No
2592,11,0.004243827,9,1.222222222,9,2583,0,11,0,11,0,0,2095,4965,2,Wed Jan 15 03:19:18 +0000 2020,1842,No,No,6741,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0,4.022376543,66,0,16.3591821,415,No,No,Yes,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,0,9,2591,1,User Desc,Yes,No,No,Yes,No,No,No,No,No,No
3200,2,0.000625,2,1,98,3102,0,2,0,2,0,0,6,4,0,Thu Jan 16 05:48:55 +0000 2020,0,No,No,55211,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0.00125,1,No,No,No,0,1,0,94,0,3,0,0,0,0,0,0,0,0,0,1,0,94,0,3,0,0,2,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,1,0.0003125,1,1,178,3022,0,1,0,1,0,0,6,4,0,Thu Jan 16 05:48:55 +0000 2020,0,No,No,55690,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0.0003125,1,No,No,No,0,2,0,169,0,7,0,0,0,0,0,0,0,0,0,2,0,169,0,7,0,0,1,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,285,2915,0,0,0,0,0,0,5,4,0,Thu Jan 16 05:48:55 +0000 2020,0,No,No,58349,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0003125,1,0,0.0003125,1,No,No,No,0,6,0,274,0,5,0,0,0,0,0,0,0,0,0,6,0,274,0,5,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
2039,0,0,0,0,1,2038,0,0,0,0,0,0,27,3,0,Thu Jan 16 17:52:58 +0000 2020,0,No,No,2041,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.654242276,12,0,0.167729279,4,No,No,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2039,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,28,0.00875,27,1.037037037,45,3155,0,28,0,28,0,0,96789,88,647,Thu Jan 16 22:33:18 +0000 2020,4412,No,No,5184,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,3,28.5125,179,4,127.8571875,708,No,No,Yes,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,22,3200,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
1386,15,0.010822511,13,1.153846154,96,1290,1,14,1,14,0,0,1357,1338,0,Fri Jan 17 01:12:08 +0000 2020,17935,Yes,No,16380,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.911976912,36,0,2.288600289,94,No,No,No,1,6,0,15,0,74,1,0,0,0,0,0,1,0,0,6,0,15,0,75,1,0,11,1386,0,User Desc,No,No,No,No,No,No,No,No,No,No
1288,0,0,0,0,0,1288,0,0,0,0,0,0,343,574,1,Sun Jan 19 04:07:36 +0000 2020,535,Yes,No,2973,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.793478261,14,0,0.379658385,11,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
1278,0,0,0,0,0,1278,0,0,0,0,0,0,343,571,1,Sun Jan 19 04:07:36 +0000 2020,532,Yes,No,2950,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.792644757,14,0,0.38028169,11,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
1296,0,0,0,0,0,1296,0,0,0,0,0,0,343,574,1,Sun Jan 19 04:07:36 +0000 2020,537,Yes,No,3002,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,0.798611111,14,0,0.37808642,11,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,User Desc,No,Yes,No,No,No,No,No,No,No,No
3203,0,0,0,0,0,3203,0,0,0,0,0,0,11,58,2,Sun Jan 19 12:39:44 +0000 2020,272,No,No,34074,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,0.006244146,1,0,0.001561037,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203,0,User Desc,No,No,No,No,No,No,No,No,No,No
384,16,0.041666667,15,1.066666667,0,384,0,16,0,16,0,0,2169,726,11,Sun Jan 19 13:13:07 +0000 2020,37771,No,No,14326,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,7,31.98958333,105,9,32.9921875,158,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,384,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,11,0,0,Sun Jan 19 16:25:53 +0000 2020,0,No,No,4981,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.00375,1,0,0.0065625,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,11,0,0,Sun Jan 19 16:25:53 +0000 2020,0,No,No,4819,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.005,1,0,0.0071875,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
1534,1298,0.846153846,37,35.08108108,0,1534,17,1281,17,1281,0,0,63364,193,682,Mon Jan 20 15:21:43 +0000 2020,2400,No,Yes,4146,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,21.8767927,3009,0,60.39960887,3596,No,No,No,17,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,5,12,0,0,1206,1523,11,User Desc,No,No,No,No,No,No,No,No,No,No
1533,66,0.043052838,16,4.125,0,1533,2,64,2,64,0,0,67138,263,714,Mon Jan 20 15:21:43 +0000 2020,2491,No,Yes,4527,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,22.21722114,2993,0,56.40117417,3571,No,No,No,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,65,1529,4,User Desc,No,No,No,No,No,No,No,No,No,No
1684,183,0.108669834,163,1.122699387,83,1601,9,174,4,163,5,11,854,953,2,Tue Jan 21 15:12:10 +0000 2020,13651,Yes,No,48625,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,0,0.678147268,95,0,0.811163895,134,No,No,Yes,7,3,0,22,3,52,3,0,0,0,2,0,7,0,0,3,0,24,3,59,3,0,107,1679,5,User Desc,No,Yes,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,5,4,0,Wed Jan 22 01:07:45 +0000 2020,0,No,No,56092,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0003125,1,0,0.0003125,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,54,3146,0,0,0,0,0,0,6,0,0,Wed Jan 22 01:13:32 +0000 2020,0,No,No,56385,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0003125,1,0,0.000625,1,No,No,No,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,103,3097,0,0,0,0,0,0,6,0,0,Wed Jan 22 01:13:32 +0000 2020,0,No,No,58482,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0021875,1,0,0.0003125,1,No,No,No,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,2,3198,0,0,0,0,0,0,2,7,0,Wed Jan 22 02:31:38 +0000 2020,3,No,No,54663,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0.001875,1,No,No,No,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,2,7,0,Wed Jan 22 02:31:38 +0000 2020,3,No,No,55610,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,0.00125,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,1,3199,0,0,0,0,0,0,3,7,0,Wed Jan 22 02:31:38 +0000 2020,3,No,No,58595,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0003125,1,0,0.0009375,1,No,No,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
932,0,0,0,0,0,932,0,0,0,0,0,0,967,465,51,Thu Mar 11 13:55:13 +0000 2010,735,Yes,No,2056,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,0,3.817596567,73,0,3.053648069,94,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,User Desc,No,No,No,No,No,No,No,No,No,No
1451,84,0.05789111,66,1.272727273,55,1396,5,79,4,77,1,2,2172,1008,4,Fri Jan 24 15:36:50 +0000 2020,7494,No,No,56973,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,56.30323915,80411,0,482.2736044,695697,No,No,No,5,5,0,18,1,31,0,0,0,0,1,0,4,0,0,5,0,19,1,35,0,0,58,1447,4,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,1,3199,0,0,0,0,0,0,46,86,1,Sun Jan 26 10:28:20 +0000 2020,53,No,No,43363,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0,0,0,0,0,No,No,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,46,86,1,Sun Jan 26 10:28:20 +0000 2020,53,No,No,35070,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.0009375,1,0,0.0090625,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,47,86,1,Sun Jan 26 10:28:20 +0000 2020,53,No,No,36604,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.00125,2,0,0.0103125,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,46,86,1,Sun Jan 26 10:28:20 +0000 2020,53,No,No,37402,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.0015625,2,0,0.0034375,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,1,3199,0,0,0,0,0,0,46,86,1,Sun Jan 26 10:28:20 +0000 2020,53,No,No,43613,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0,0,0,0,0,No,No,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
1,0,0,0,0,0,1,0,0,0,0,0,0,1454,1224,2,Sun Jan 26 18:17:00 +0000 2020,8748,No,No,6711,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,29,29,29,13,13,13,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,User Desc,No,No,No,No,No,No,No,No,No,No
1,0,0,0,0,0,1,0,0,0,0,0,0,1485,1229,2,Sun Jan 26 18:17:00 +0000 2020,8877,No,No,7065,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,25,25,25,11,11,11,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,User Desc,No,No,No,No,No,No,No,No,No,No
704,63,0.089488636,52,1.211538462,108,596,6,57,5,52,1,5,356,397,3,Mon Jan 27 03:43:45 +0000 2020,1976,No,No,12005,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0,0.455965909,16,0,0.650568182,22,No,No,No,5,5,0,36,10,55,2,0,1,0,1,0,4,0,0,6,0,37,10,59,2,0,37,702,2,User Desc,No,No,No,No,No,No,No,No,No,No
526,9,0.017110266,6,1.5,0,526,0,9,0,9,0,0,366,253,0,Wed Jan 29 10:30:47 +0000 2020,7113,No,No,10012,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,1.102661597,50,0,2.463878327,110,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,525,1,User Desc,No,No,No,No,No,No,No,No,No,No
1258,17,0.013513514,12,1.416666667,19,1239,0,17,0,17,0,0,366,288,3,Fri Jan 31 03:05:01 +0000 2020,2219,No,No,5071,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0,0.781399046,188,0,5.286168521,624,No,No,No,0,3,0,1,5,10,0,0,0,0,0,0,0,0,0,3,0,1,5,10,0,0,10,1257,1,User Desc,No,No,No,No,No,No,No,No,No,No
1264,19,0.015031646,15,1.266666667,19,1245,1,18,1,18,0,0,365,288,3,Fri Jan 31 03:05:01 +0000 2020,2225,No,No,5097,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0,0.78164557,188,0,5.299841772,625,No,No,No,1,1,0,5,9,3,1,0,0,0,0,0,1,0,0,1,0,5,9,4,1,0,12,1263,1,User Desc,No,No,No,No,No,No,No,No,No,No
203,3,0.014778325,3,1,0,203,0,3,0,3,0,0,79,271,0,Fri Jan 31 09:57:45 +0000 2020,44,No,No,218,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,14.00492611,95,0,4.660098522,24,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203,0,User Desc,No,No,No,No,No,No,No,No,No,No
1889,2,0.001058761,2,1,3,1886,0,2,0,2,0,0,1275,2687,8,Fri Jan 31 17:52:11 +0000 2020,9230,No,No,12998,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.161461091,6,0,0.139227104,7,No,No,No,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1889,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
2089,2,0.000957396,2,1,1,2088,0,2,0,2,0,0,1321,2267,8,Fri Jan 31 17:52:11 +0000 2020,10523,No,No,13762,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.178075634,6,0,0.129248444,5,No,No,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2089,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
508,140,0.275590551,14,10,16,492,0,140,0,140,0,0,3377,401,0,Fri Jan 31 21:23:09 +0000 2020,14506,No,No,8973,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,4.362204724,67,3,46.76574803,1499,No,No,No,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,121,503,5,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,107,24,0,Fri Jan 31 21:40:09 +0000 2020,110,No,No,10305,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.011875,2,0,0.0828125,3,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,108,24,0,Fri Jan 31 21:40:09 +0000 2020,110,No,No,10305,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.0115625,1,0,0.081875,3,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,107,24,0,Fri Jan 31 21:40:09 +0000 2020,110,No,No,10305,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.0115625,1,0,0.081875,3,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,107,24,0,Fri Jan 31 21:40:09 +0000 2020,110,No,No,10305,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.011875,2,0,0.0828125,3,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
1131,1033,0.913351017,301,3.431893688,48,1083,23,1010,20,968,3,42,7596,3987,25,Sat Feb 01 10:15:35 +0000 2020,161461,Yes,No,104819,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,4.459770115,248,0,20.39610964,657,No,No,No,23,1,0,7,1,38,1,0,0,0,3,1,17,2,0,1,0,10,2,55,3,0,572,1029,102,User Desc,No,No,No,No,No,No,No,No,No,No
