Filename,followers_count,friends_count,verified,statuses_count,following,user_mentions,Num replies with high Toxicity,Num replies with high Severe_Toxicity,Num replies with high Identity_Attack,Num replies with high Insult,Num replies with high Profanity,Num replies with high Threat,Num replies with high other attr,Top Desc Word #1: women,Top Desc Word #2: love,Top Desc Word #3: news,Top Desc Word #4: account,Top Desc Word #5: feminist,Top Desc Word #6: official,Top Desc Word #7: follow,Top Desc Word #8: products,Top Desc Word #9: tweets,Top Desc Word #10: womens
355629277,27,30,No,8898,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
355629277,28,29,No,9594,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
355759100,1482,1092,No,115950,No,Yes,0,0,0,0,2,0,0,No,No,No,No,No,No,No,No,No,No
355989081,5258260,0,Yes,463964,No,No,10,0,1,165,85,38,0,No,No,Yes,No,No,No,No,No,No,No
359068133,329,106,No,10665,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
36022477,2306,991,No,130387,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
360376907,32,1,No,69134,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
3610820473,4819,35,No,11681,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
361829587,3814,295,No,432971,No,Yes,2,0,6,0,17,0,0,No,No,No,No,No,No,No,No,No,No
361967583,3981,1883,No,779484,No,Yes,0,0,1,0,6,0,0,No,No,No,No,No,No,No,No,No,No
3632112137,10430,9665,No,47362,No,Yes,0,0,0,1,2,0,0,No,No,No,No,No,No,No,No,No,No
364550657,3238,1415,No,41234,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
3648360735,2372,1759,No,43928,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
36722328,1002,1161,No,993,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
36746972,24485,652,No,48232,No,Yes,0,0,3,4,1,0,0,No,No,No,No,No,No,No,No,No,No
369048358,806,827,No,16724,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,Yes
372991497,20,67,No,2742,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
373157754,5737483,819,No,327322,No,Yes,6,0,0,7,62,9,0,No,No,No,No,No,No,No,No,No,No
373367364,161,1591,No,1236,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
375517893,2983,15,No,1101,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
381468721,1297,1445,No,19461,No,Yes,0,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No
381954120,105198,4,No,128648,No,No,0,0,0,0,1,0,0,Yes,No,No,No,No,No,No,No,No,No
381954120,105250,4,No,128834,No,No,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
381954120,106023,4,No,130976,No,No,0,0,0,0,3,0,0,Yes,No,No,No,No,No,No,No,No,No
382003064,507,1558,No,11210,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
38508616,3232,3528,No,34138,No,Yes,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No
385528875,195,315,No,13468,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
3879786673,1386,854,No,4559,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
388190238,407835,286,Yes,389293,No,Yes,0,0,0,0,0,0,0,No,No,Yes,Yes,No,Yes,No,No,No,No
388190238,406928,287,Yes,362668,No,Yes,0,0,0,0,0,0,0,No,No,Yes,Yes,No,Yes,No,No,No,No
388190238,407096,286,Yes,365400,No,Yes,0,0,0,0,0,0,0,No,No,Yes,Yes,No,Yes,No,No,No,No
388190238,407850,286,Yes,391711,No,Yes,0,0,0,0,0,0,0,No,No,Yes,Yes,No,Yes,No,No,No,No
393112620,5362,4541,No,29025,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
393609760,410,3236,No,4152,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
3938735548,1110,490,No,485,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
394301551,1374,1170,No,31772,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
395043143,30639,1435,No,8606,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
3951203835,2899,2775,No,30800,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
396165202,2031,470,No,74929,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
396165202,2010,484,No,74943,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
396899483,1241,79,No,190813,No,Yes,0,0,0,0,1,1,0,Yes,No,No,No,No,No,No,No,No,No
3987447437,71963,6045,No,32045,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
3987447437,73181,5984,No,32464,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
3993268655,6871,2495,No,8282,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
4021373524,6318,6679,No,314130,No,Yes,1,0,0,1,5,1,0,No,No,No,No,No,No,No,No,No,No
40317836,78,489,No,1583,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
403951490,1737,1321,No,100122,No,Yes,0,0,1,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No
404099704,291,544,No,6840,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4047898212,668,610,No,140827,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
4049331443,42213,38758,No,427373,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
405720411,9,1,No,20154,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4058614393,186,2287,No,668,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4138305734,2279,1612,No,41642,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
41550430,15231,1926,No,60210,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,Yes
41624458,926,449,No,36205,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
41766236,8203,7764,No,30034,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4196346441,11312,2161,No,12746,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4209826019,2332,1580,No,9327,No,Yes,0,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No
4214363357,161,168,No,40410,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4219989819,718,364,No,13525,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
42326387,53588,3115,No,100694,No,Yes,6,0,1,19,26,1,0,No,No,No,No,No,No,No,No,No,No
424686118,769,1049,No,17789,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
424882193,1957,444,No,238302,No,Yes,0,0,2,0,2,0,0,No,No,No,No,No,No,No,No,No,No
42636202,853,1385,No,4510,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No
4282369753,141,37,No,1155,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4289217222,11080,12172,No,1724452,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4299617146,42,114,No,3196,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
430811832,452,1150,No,70571,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4356272832,4,0,No,254,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4365874577,3936,1833,No,129562,No,Yes,0,0,2,0,1,1,0,No,No,No,No,No,No,Yes,No,No,No
4366278202,568,955,No,3393,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No
43829717,10451,1066,No,411543,No,Yes,0,0,4,0,9,1,0,No,No,No,No,No,No,No,No,No,No
4427709139,1302,314,No,2090,No,Yes,0,0,0,0,0,0,0,No,No,No,Yes,No,Yes,No,No,No,No
4427709139,1306,314,No,2086,No,Yes,0,0,0,0,0,0,0,No,No,No,Yes,No,Yes,No,No,No,No
4427709139,1307,314,No,2095,No,Yes,0,0,0,0,0,0,0,No,No,No,Yes,No,Yes,No,No,No,No
44370004,2641,1076,No,373428,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,Yes,No
444240428,37443,17523,No,21384,No,Yes,0,0,0,0,0,0,0,Yes,Yes,Yes,No,No,No,No,No,No,No
4446761654,226596,250,Yes,37865,No,Yes,0,0,0,1,1,0,0,Yes,No,No,Yes,No,Yes,No,No,No,No
4448317948,32839,397,No,10543,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
4448317948,34123,399,No,10702,No,Yes,0,0,1,0,2,1,0,No,No,No,No,No,No,No,No,No,No
447663369,4178,461,No,40846,No,Yes,0,0,0,2,2,1,0,No,No,No,No,No,No,No,No,No,No
44859004,15115,7525,No,224654,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
450242416,6428,1991,No,341662,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
450242416,6433,1992,No,341547,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
450242416,6465,1989,No,342794,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
45126144,5069,957,No,108775,No,Yes,0,0,0,0,2,0,0,No,No,No,No,No,No,No,No,No,No
451467878,1057,1138,No,128026,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
453828897,12120,3716,No,7113,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
456179074,2631,812,No,265502,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
46003622,462589,1043,Yes,21865,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,Yes,No,No,No
461398636,11882,8441,No,11694,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
4654401092,169,924,No,2437,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
466754092,2389,2362,No,67745,No,No,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No
467466542,31749,2756,Yes,191551,No,Yes,1,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
467726691,158221,3193,Yes,301912,No,Yes,0,0,1,4,3,1,0,No,No,No,No,No,No,No,No,No,No
467726691,157570,3248,Yes,308199,No,Yes,3,0,1,16,44,1,0,No,No,No,No,No,No,No,No,No,No
4696281204,122,6,No,26671,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4696281204,123,6,No,27088,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
469635067,4987,289,No,21539,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
469635067,4849,289,No,21365,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
469635067,5000,289,No,21547,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
469786245,389,1165,No,16725,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
469786245,388,1165,No,16725,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4713232282,1058,462,No,19968,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
471672239,3392401,903,Yes,9119,No,Yes,0,0,0,0,2,1,0,No,No,No,No,No,No,No,No,No,No
472325266,2,34,No,4884,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
472705227,70,19,No,158720,No,No,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
47285504,7148745,2213,Yes,47297,No,Yes,0,0,0,5,17,3,0,No,No,No,No,No,No,No,No,No,No
475124031,9099,6990,No,90488,No,Yes,0,0,0,0,3,0,0,No,No,No,No,No,No,No,No,No,No
477268420,11611,4923,No,538558,No,Yes,0,0,0,1,2,0,0,No,No,No,No,No,No,No,No,No,No
478804180,1157,449,No,2962,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4804168164,13368,9759,No,83842,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4804168164,13656,9318,No,88836,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4823705386,321650,0,No,35286,No,Yes,0,0,1,0,2,1,0,No,No,No,No,No,No,No,No,No,No
4835260737,2953,480,No,70217,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4850172537,6046,4472,No,47914,No,No,0,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No
4856397424,3625,149,No,8474,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4856397424,3602,149,No,8463,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4856397424,3597,149,No,8441,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4856397424,3527,149,No,8270,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4856397424,3550,149,No,8335,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4856397424,3627,149,No,8475,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4857492497,1192,23,No,60044,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No
4865578453,747,2062,No,3308,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4868650834,847,2160,No,10390,No,No,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
4869286168,2971,3095,No,54407,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4869286168,2974,3094,No,54293,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4869286168,2971,3113,No,52658,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4869286168,2973,3108,No,53288,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4869286168,2970,3094,No,54449,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4872000017,12607,10646,No,21156,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4878163527,27,45,No,6046,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
4887350187,18239,5871,No,12558,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
496376904,10606,837,No,591815,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No
500570487,51,344,No,41036,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
500997870,316,240,No,14441,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
50243741,80420,2611,No,118436,No,Yes,2,0,1,3,9,6,0,No,No,No,No,No,No,No,No,No,No
507693917,12428,8903,No,64488,No,No,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No
50888747,5635,5624,No,141138,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
514079220,2201,1365,No,249463,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
518327357,651,442,No,22703,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
51988933,125317,78744,No,107874,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
520713620,2216,2769,No,12229,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
524694394,13206,12363,No,35097,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
524694394,13114,12271,No,36224,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
52648146,12060,1888,No,25137,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
53445379,675,2426,No,35494,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
53479576,3053,566,No,357884,No,Yes,0,0,1,0,5,0,0,No,No,No,No,No,No,No,No,No,No
536549910,945,1247,No,121638,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
537598459,1383,867,No,180078,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
539322301,18727,3722,No,30201,No,Yes,0,0,0,1,0,0,0,Yes,No,No,No,No,No,No,No,No,Yes
539322301,18568,3693,No,29891,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,Yes
539322301,18731,3722,No,30235,No,Yes,0,0,0,1,0,0,0,Yes,No,No,No,No,No,No,No,No,Yes
54584188,5054,3036,No,16770,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
54711747,4856,4756,No,82897,No,Yes,0,0,0,0,2,0,0,No,No,No,No,No,No,No,No,No,No
550244741,4913,272,No,165276,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
552106282,3630,1966,No,11231,No,Yes,0,0,0,0,0,0,0,No,Yes,Yes,No,No,No,No,No,No,No
552106282,3855,781,No,11928,No,Yes,0,0,0,0,0,0,0,No,Yes,Yes,No,No,No,No,No,No,No
552116054,18323,20140,No,74336,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
552116054,18360,20198,No,74424,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
555031989,237792,180680,No,95129,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
555031989,240379,180492,No,96072,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
55591587,2170,1050,No,251626,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
558631162,88,70,No,6384,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
564053183,167833,4,No,37683,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
565053276,239,220,No,7349,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
566345744,780,586,No,105682,No,Yes,0,0,0,0,0,0,0,Yes,No,No,Yes,No,No,No,No,No,No
568152946,2429,2356,No,20168,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
568152946,2428,2355,No,20168,No,Yes,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
56903989,1867,542,No,6473,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
56970942,1357,446,No,2019,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,Yes,No,No,No,No
575157136,25843,24679,No,69221,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
580448953,10788,1501,No,47734,No,No,0,0,0,0,2,0,0,No,Yes,No,No,No,No,No,No,No,No
58796971,36763,6838,Yes,51607,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,Yes
58796971,36983,6847,Yes,52282,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,Yes
59065244,2792,381,No,61537,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No
591298618,121863,110934,Yes,17206,No,No,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
59500310,603,2071,No,197731,No,No,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No
595847140,1349,1453,No,26994,No,Yes,1,0,1,0,2,0,0,No,No,No,No,No,No,No,No,No,No
60499296,52815,4068,Yes,15733,No,Yes,0,0,0,1,1,0,0,No,No,No,No,No,No,No,No,No,No
607229707,994,2362,No,139002,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
607946179,53544,14543,Yes,61860,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No
610834651,655,152,No,11180,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,No,No
612743948,6957,1117,No,9477,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
619285335,15379,811,No,5625,No,Yes,0,0,0,1,1,0,0,No,No,No,No,No,No,No,No,No,No
619285335,15471,815,No,5941,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
62088756,14575,10,No,121587,No,Yes,0,0,0,0,0,0,0,No,No,No,Yes,No,Yes,No,No,No,No
623007529,65873,754,No,4194,No,Yes,2,0,2,0,20,1,0,No,No,No,No,No,No,No,No,No,No
626425859,1382,942,No,186734,No,No,0,0,1,1,1,1,0,No,No,No,No,No,No,No,No,No,No
630380364,1561,1757,No,66868,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
630420779,894,922,No,85461,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
63136498,40098,1016,No,35230,No,Yes,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No
63262233,173964,3338,Yes,54854,No,Yes,0,0,0,1,0,1,0,Yes,No,No,No,No,No,No,No,No,No
63291596,716,22,No,400962,No,Yes,1,0,4,0,8,0,0,No,No,No,No,No,No,No,No,No,No
633620195,699,468,No,6455,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
633784512,845,2946,No,45059,No,Yes,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No
634704431,10330,6109,No,132294,No,Yes,0,0,0,0,1,1,0,No,No,No,No,No,No,No,No,No,No
634704431,10287,6084,No,131627,No,Yes,0,0,0,2,5,0,0,No,No,No,No,No,No,No,No,No,No
65506640,4377,86,No,71079,No,Yes,0,0,1,0,0,1,0,No,No,No,No,No,No,No,No,No,No
65641752,547,832,No,104459,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
66540166,1589,1033,No,39838,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
66930187,8134,3825,No,204370,No,Yes,0,0,0,0,1,0,0,No,No,No,No,No,No,No,No,No,No
69015037,3055,2478,No,5779,No,Yes,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No
69307829.0,15902.0,1964.0,No,25573.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
701725963.0,2755185.0,11782.0,Yes,189195.0,No,Yes,15.0,0.0,1.0,65.0,149.0,18.0,0.0,No,No,No,No,No,No,No,No,No,No
701725963.0,2759116.0,11762.0,Yes,191934.0,No,Yes,33.0,0.0,15.0,142.0,242.0,34.0,0.0,No,No,No,No,No,No,No,No,No,No
7.04279690605891e+17,1607.0,136.0,No,30108.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
70697000.0,2722.0,997.0,No,173880.0,No,No,0.0,0.0,8.0,4.0,11.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.07112501788409e+17,7.0,18.0,No,72.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,Yes,No,No
708741793.0,119.0,104.0,No,1682.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.09722533562556e+17,4822.0,804.0,No,479716.0,No,Yes,0.0,0.0,0.0,2.0,2.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.0993033301411e+17,2568.0,446.0,No,892.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.10429203938856e+17,19143.0,10630.0,No,88397.0,No,Yes,0.0,0.0,2.0,2.0,3.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.10429203938856e+17,19715.0,10952.0,No,91073.0,No,Yes,2.0,0.0,2.0,4.0,11.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.10511284517789e+17,2561.0,2492.0,No,56222.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,Yes,No,No,No
712676897.0,46191.0,2977.0,No,1133029.0,No,Yes,0.0,0.0,0.0,0.0,2.0,1.0,0.0,No,No,No,No,No,No,No,No,No,No
716586576.0,14.0,95.0,No,97.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.18130220746846e+17,3334.0,4588.0,No,175486.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,No,Yes,No,No,No
7.18130220746846e+17,3329.0,4586.0,No,178092.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,No,Yes,No,No,No
719162319.0,1036.0,4986.0,No,15158.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,Yes,No,Yes,No,No
720139699.0,36113.0,1410.0,No,14362.0,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
722939436.0,2015.0,45.0,No,12468.0,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
724935014.0,23.0,19.0,No,6985.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.25064933575151e+17,442.0,344.0,No,76901.0,No,Yes,0.0,0.0,6.0,1.0,21.0,1.0,0.0,No,No,No,No,No,No,No,No,No,No
7.25708891359744e+17,2325.0,106.0,No,264.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.26299914041483e+17,71.0,220.0,No,464.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
72638170.0,113760.0,4696.0,Yes,34175.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.2639417417037e+17,19794.0,1134.0,No,77114.0,No,Yes,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No,No,No,No,Yes,No,No,No,No,No
7.26936092746743e+17,24539.0,23971.0,No,161272.0,No,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.26987788357259e+17,112.0,1096.0,No,8813.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.26987788357259e+17,112.0,1096.0,No,8813.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,No
7.27580305108938e+17,2987.0,4845.0,No,166253.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,No,Yes,No,No,No
7.27592059385827e+17,4879.0,5371.0,No,179538.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,No,Yes,No,No,Yes
7.27592059385827e+17,4879.0,5373.0,No,182144.0,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,No,Yes,No,No,Yes
