Parent tweets,Replies to parents,Avg replies per parent,Parent tweets with replies,Avg replies per parent with replies,Toxic parent tweets,Non-toxic parent tweets,Toxic replies,Non-toxic replies,Toxic replies to non-toxic parents,Non-toxic replies to non-toxic parents,Toxic replies to toxic parents,Non-toxic replies to toxic parents,Followers_count,Friends_count,Listed_count,Favourites_count,Verified,Statuses_count,Retweet_count min,Retweet_count avg,Retweet_count max,Favorite_count min,Favorite_count avg,Favorite_count max,Possibly_sensitive,Repliers with min 1 toxic reply,High toxicity parents,High severe_toxicity parents,High identity_attack parents,High insult parents,High profanity parents,High threat parents,High other attr parents,High toxicity replies,High severe_toxicity replies,High identity_attack replies,High insult replies,High profanity replies,High threat replies,High other attr replies,Repliers,<3 replies parents,>=3 replies parents,Women,Love,News,Account,Feminist,Official,Follow,Products,Tweets,Womens,Toxicity
1348.0,0.0,0.0,0.0,0.0,17.0,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,5148.0,5066.0,19.0,229820.0,0,171754.0,0.0,0.160979228,14.0,0.0,0.701780415,147.0,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348,0,0,0,0,0,0,0,0,0,0,0,17.0
1104.0,2.0,0.001811594,2.0,1.0,60.0,1044.0,0.0,2.0,0.0,2.0,0.0,0.0,297.0,1671.0,10.0,47788.0,0,26321.0,0.0,0.098731884,25.0,0.0,0.604166667,205.0,0,0.0,12.0,0.0,3.0,8.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1104,0,0,0,0,0,0,0,0,0,0,0,60.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,21405.0,14.0,25.0,178.0,0,8559.0,0.0,20.2953125,360.0,0.0,18.3828125,265.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,21474.0,14.0,25.0,178.0,0,8684.0,0.0,19.0303125,360.0,0.0,17.38125,265.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
1801.0,7.0,0.00388673,6.0,1.166666667,114.0,1687.0,0.0,7.0,0.0,7.0,0.0,0.0,1780.0,1184.0,14.0,3919.0,0,78308.0,0.0,0.175458079,8.0,0.0,0.418656302,13.0,0,0.0,5.0,0.0,22.0,5.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1801,0,0,0,0,0,0,0,0,0,0,0,114.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,2608.0,54.0,59.0,0,238500.0,0.0,0.0053125,1.0,0.0,0.0090625,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,1,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,2612.0,54.0,59.0,0,237627.0,0.0,0.0046875,1.0,0.0,0.011875,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,1,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,2608.0,54.0,59.0,0,238547.0,0.0,0.005,1.0,0.0,0.0078125,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,1,0,0,0,0,0,0,0,0,0.0
2236.0,6.0,0.002683363,6.0,1.0,106.0,2130.0,0.0,6.0,0.0,6.0,0.0,0.0,542.0,716.0,5.0,3942.0,0,20633.0,0.0,0.080053667,45.0,0.0,0.418157424,203.0,0,0.0,1.0,0.0,1.0,5.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2236,0,0,0,0,0,0,0,0,0,0,0,106.0
999.0,11.0,0.011011011,5.0,2.2,0.0,999.0,0.0,11.0,0.0,11.0,0.0,0.0,33456.0,1401.0,198.0,9629.0,1,9857.0,0.0,7.343343343,233.0,0.0,16.92992993,637.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,997,2,0,0,0,0,0,0,0,0,0,0,0.0
1786.0,387.0,0.21668533,159.0,2.433962264,288.0,1498.0,23.0,364.0,19.0,323.0,4.0,41.0,47401.0,1764.0,426.0,87689.0,1,9949.0,0.0,9.153415454,636.0,0.0,61.48488242,1519.0,1,12.0,30.0,0.0,26.0,16.0,206.0,10.0,0.0,3.0,0.0,0.0,3.0,17.0,0.0,0.0,221.0,1734,52,0,0,0,0,0,0,0,0,0,0,311.0
2093.0,211.0,0.100812231,86.0,2.453488372,53.0,2040.0,5.0,206.0,5.0,206.0,0.0,0.0,2231.0,950.0,13.0,37368.0,0,99556.0,0.0,0.997133301,1161.0,0.0,5.793597707,8529.0,0,4.0,1.0,0.0,8.0,0.0,42.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,157.0,2090,3,0,0,0,0,0,0,0,0,0,0,58.0
2032.0,79.0,0.038877953,67.0,1.179104478,178.0,1854.0,4.0,75.0,4.0,71.0,0.0,4.0,2223.0,919.0,13.0,37777.0,0,101831.0,0.0,0.294291339,41.0,0.0,1.358267717,136.0,0,3.0,5.0,0.0,20.0,1.0,144.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,37.0,2030,2,0,0,0,0,0,0,0,0,0,0,182.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,128.0,0.0,0,3375130.0,0.0,0.0040625,1.0,0.0,0.006875,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
873.0,279.0,0.319587629,111.0,2.513513514,13.0,860.0,16.0,263.0,15.0,259.0,1.0,4.0,6625.0,535.0,41.0,2188.0,0,340069.0,0.0,19.73539519,13361.0,0.0,70.2325315,52866.0,0,16.0,1.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,1.0,0.0,217.0,857,16,0,0,0,0,0,0,0,0,0,0,29.0
3200.0,0.0,0.0,0.0,0.0,2.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,121.0,0.0,1.0,0,16700.0,0.0,0.004375,1.0,0.0,0.019375,3.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,2.0
3200.0,0.0,0.0,0.0,0.0,1.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,192.0,2.0,1.0,0,73651.0,0.0,0.0078125,2.0,0.0,0.001875,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,1.0
103.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,161.0,8.0,183.0,0,337.0,0.0,0.233009709,5.0,0.0,0.427184466,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0,0,0,0,0,0,0,0,0,0,1,0.0
3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,641.0,1.0,4.0,0,94752.0,0.0,0.0034375,5.0,0.0,0.0003125,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
1435.0,62.0,0.043205575,46.0,1.347826087,19.0,1416.0,0.0,62.0,0.0,61.0,0.0,1.0,2480.0,778.0,2.0,16713.0,0,43215.0,0.0,0.432055749,107.0,0.0,1.689198606,628.0,1,0.0,2.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1432,3,0,0,0,0,0,0,0,0,0,0,19.0
1877.0,1378.0,0.73415024,182.0,7.571428571,51.0,1826.0,21.0,1357.0,16.0,1334.0,5.0,23.0,14479.0,736.0,66.0,84408.0,0,178183.0,0.0,3.993606819,4834.0,0.0,31.94832179,45057.0,1,21.0,5.0,0.0,4.0,0.0,42.0,0.0,0.0,3.0,0.0,3.0,0.0,15.0,0.0,0.0,1192.0,1836,41,0,0,0,0,0,0,0,0,0,0,72.0
20.0,1.0,0.05,1.0,1.0,2.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,651.0,488.0,5.0,59547.0,0,71913.0,0.0,0.0,0.0,0.0,0.75,5.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,2.0
1007.0,9.0,0.008937438,7.0,1.285714286,50.0,957.0,0.0,9.0,0.0,7.0,0.0,2.0,62626.0,896.0,277.0,2340.0,0,69096.0,0.0,2.556107249,23.0,0.0,22.0387289,120.0,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1007,0,0,0,0,0,0,0,0,0,0,0,50.0
518.0,3.0,0.005791506,3.0,1.0,2.0,516.0,0.0,3.0,0.0,3.0,0.0,0.0,2133.0,4998.0,47.0,48576.0,0,42170.0,0.0,0.333976834,42.0,0.0,1.459459459,66.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,518,0,0,0,0,0,0,0,0,0,0,0,2.0
2137.0,2.0,0.000935891,2.0,1.0,0.0,2137.0,0.0,2.0,0.0,2.0,0.0,0.0,23054.0,2520.0,493.0,7663.0,0,44687.0,0.0,1.977538606,42.0,0.0,3.98689752,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2137,0,1,0,0,0,0,0,0,0,0,0,0.0
1503.0,1.0,0.000665336,1.0,1.0,0.0,1503.0,0.0,1.0,0.0,1.0,0.0,0.0,3479.0,2647.0,39.0,7486.0,0,3861.0,0.0,1.964071856,37.0,0.0,4.28409847,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1503,0,0,0,0,0,0,0,0,0,0,0,0.0
21.0,1.0,0.047619048,1.0,1.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,488.0,2659.0,4.0,16953.0,0,47596.0,0.0,0.047619048,1.0,0.0,0.285714286,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0.0
1641.0,245.0,0.149299208,125.0,1.96,31.0,1610.0,0.0,245.0,0.0,241.0,0.0,4.0,2722.0,757.0,10.0,1097.0,0,156276.0,0.0,1.672151127,388.0,0.0,4.304082876,1729.0,0,0.0,1.0,0.0,5.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,1626,15,0,0,0,0,0,0,0,0,0,0,31.0
764.0,2.0,0.002617801,1.0,2.0,0.0,764.0,0.0,2.0,0.0,2.0,0.0,0.0,1679.0,958.0,18.0,1953.0,1,1530.0,0.0,3.386125654,18.0,0.0,6.17408377,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,764,0,0,0,0,0,0,0,0,0,0,0,0.0
1484.0,4.0,0.002695418,3.0,1.333333333,0.0,1484.0,0.0,4.0,0.0,4.0,0.0,0.0,32543.0,3111.0,299.0,5369.0,0,20606.0,0.0,5.720350404,153.0,0.0,14.12398922,307.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1484,0,0,0,0,0,0,0,0,0,0,0,0.0
1531.0,449.0,0.293272371,172.0,2.610465116,36.0,1495.0,8.0,441.0,7.0,438.0,1.0,3.0,15791.0,7837.0,46.0,203899.0,0,283830.0,0.0,2.760940562,211.0,0.0,6.716525147,625.0,1,8.0,1.0,0.0,4.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,343.0,1490,41,0,0,0,0,0,0,0,0,0,0,44.0
440.0,0.0,0.0,0.0,0.0,5.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.0,742.0,24.0,2124.0,0,1439.0,0.0,1.588636364,65.0,0.0,6.675,292.0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,0,0,0,0,0,0,0,0,0,0,0,5.0
120.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2740.0,4510.0,10.0,6926.0,0,13599.0,0.0,9.35,35.0,0.0,11.75,140.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,0,0,0,0,0,0.0
3200.0,6.0,0.001875,3.0,2.0,0.0,3200.0,0.0,6.0,0.0,6.0,0.0,0.0,2727.0,970.0,12.0,15462.0,0,18772.0,0.0,1.1796875,14.0,0.0,2.3246875,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3199,1,0,0,0,0,0,0,0,0,0,0,0.0
1446.0,87.0,0.060165975,74.0,1.175675676,55.0,1391.0,3.0,84.0,3.0,78.0,0.0,6.0,4150.0,2946.0,50.0,7758.0,0,390655.0,0.0,0.616182573,92.0,0.0,1.002766252,122.0,0,3.0,1.0,0.0,11.0,10.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,71.0,1444,2,0,0,0,0,0,0,0,0,0,0,58.0
1066.0,0.0,0.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,2563.0,323.0,3.0,1687.0,0,6633.0,0.0,16.15572233,91.0,0.0,13.98968105,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066,0,0,0,0,1,0,1,0,0,0,0,0.0
1050.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.0,323.0,2.0,1685.0,0,6616.0,0.0,16.33047619,91.0,0.0,14.13904762,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,0,0,0,0,1,0,1,0,0,0,0,0.0
878.0,0.0,0.0,0.0,0.0,0.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.0,322.0,2.0,1568.0,0,6306.0,0.0,17.6332574,91.0,0.0,15.21981777,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878,0,0,0,0,1,0,1,0,0,0,0,0.0
915.0,1.0,0.001092896,1.0,1.0,0.0,915.0,0.0,1.0,0.0,1.0,0.0,0.0,2527.0,323.0,0.0,1591.0,0,6369.0,0.0,17.40983607,91.0,0.0,15.03278689,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,915,0,0,0,0,1,0,1,0,0,0,0,0.0
928.0,1.0,0.001077586,1.0,1.0,0.0,928.0,0.0,1.0,0.0,1.0,0.0,0.0,2529.0,323.0,2.0,1607.0,0,6398.0,0.0,17.34806034,91.0,0.0,14.96228448,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,928,0,0,0,0,1,0,1,0,0,0,0,0.0
1011.0,0.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,323.0,2.0,1662.0,0,6549.0,0.0,16.62017804,91.0,0.0,14.34520277,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,0,0,0,0,1,0,1,0,0,0,0,0.0
1069.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.0,323.0,3.0,1687.0,0,6636.0,0.0,16.15902713,91.0,0.0,13.99906455,99.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069,0,0,0,0,1,0,1,0,0,0,0,0.0
1690.0,0.0,0.0,0.0,0.0,90.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,987.0,4.0,76375.0,0,70584.0,0.0,2.465680473,2288.0,0.0,5.924260355,5969.0,0,0.0,5.0,0.0,13.0,1.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690,0,0,0,0,0,0,0,0,0,0,0,90.0
8.0,7.0,0.875,7.0,1.0,0.0,8.0,0.0,7.0,0.0,7.0,0.0,0.0,17118.0,3793.0,39.0,188344.0,0,326864.0,2.0,9.875,14.0,3.0,15.5,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0.0
1878.0,93.0,0.049520767,64.0,1.453125,23.0,1855.0,1.0,92.0,1.0,91.0,0.0,1.0,16611.0,2213.0,27.0,11936.0,0,151609.0,0.0,1.68370607,441.0,0.0,4.274227902,2519.0,1,1.0,1.0,0.0,0.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,1872,6,0,0,0,0,0,0,0,0,0,0,24.0
3194.0,1.0,0.000313087,1.0,1.0,0.0,3194.0,0.0,1.0,0.0,1.0,0.0,0.0,12535.0,0.0,367.0,0.0,1,4495.0,0.0,1.182216656,66.0,0.0,2.39010645,111.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3194,0,0,0,0,0,0,0,0,0,0,0,0.0
2879.0,164.0,0.056964224,105.0,1.561904762,0.0,2879.0,0.0,164.0,0.0,164.0,0.0,0.0,21845.0,2.0,121.0,2414.0,0,108212.0,0.0,0.14866273,15.0,0.0,0.439388677,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2866,13,0,0,0,0,0,0,1,0,0,0,0.0
134.0,41.0,0.305970149,12.0,3.416666667,0.0,134.0,0.0,41.0,0.0,41.0,0.0,0.0,13397.0,201.0,20.0,1419.0,0,38557.0,23.0,202.4701493,463.0,36.0,190.5522388,493.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,130,4,0,0,0,0,0,1,0,0,0,0,0.0
1103.0,20.0,0.018132366,8.0,2.5,19.0,1084.0,0.0,20.0,0.0,20.0,0.0,0.0,908.0,760.0,0.0,5392.0,0,5253.0,0.0,0.669990934,304.0,0.0,2.746146872,1170.0,0,0.0,1.0,0.0,3.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1100,3,0,0,0,0,0,0,0,0,0,0,19.0
3200.0,4.0,0.00125,4.0,1.0,0.0,3200.0,0.0,4.0,0.0,4.0,0.0,0.0,859.0,255.0,177.0,2135.0,0,439929.0,0.0,2.7746875,109.0,0.0,1.17,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
225.0,0.0,0.0,0.0,0.0,6.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,3256.0,3.0,118072.0,0,23424.0,0.0,0.657777778,14.0,0.0,6.066666667,85.0,0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0,0,0,0,0,0,0,0,0,0,0,6.0
3200.0,2.0,0.000625,2.0,1.0,0.0,3200.0,0.0,2.0,0.0,2.0,0.0,0.0,474.0,66.0,42.0,1.0,0,280851.0,0.0,0.00125,1.0,0.0,0.0040625,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3200,0,0,0,0,0,0,0,0,0,0,0,0.0
2237.0,22.0,0.0098346,20.0,1.1,411.0,1826.0,2.0,20.0,1.0,16.0,1.0,4.0,2295.0,1174.0,5.0,16953.0,0,209007.0,0.0,0.191327671,57.0,0.0,0.451497541,187.0,0,2.0,7.0,0.0,103.0,8.0,281.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,2237,0,0,0,0,0,0,0,0,0,0,0,413.0
763.0,0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,810.0,5.0,6022.0,0,10435.0,0.0,0.04587156,2.0,0.0,0.224115334,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763,0,0,0,0,0,0,0,0,0,0,0,0.0
2492.0,4.0,0.001605136,4.0,1.0,25.0,2467.0,0.0,4.0,0.0,4.0,0.0,0.0,192.0,146.0,5.0,65.0,0,87590.0,0.0,0.075040128,104.0,0.0,0.421749599,578.0,1,0.0,2.0,0.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2492,0,0,0,0,0,0,0,0,0,0,0,25.0
1322.0,258.0,0.19515885,127.0,2.031496063,58.0,1264.0,5.0,253.0,5.0,247.0,0.0,6.0,15065.0,1145.0,42.0,7876.0,0,123769.0,0.0,54.33509834,46849.0,0.0,326.9251135,216687.0,1,5.0,2.0,0.0,10.0,1.0,42.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,177.0,1297,25,0,0,0,0,0,0,0,0,0,0,63.0
505.0,37.0,0.073267327,31.0,1.193548387,51.0,454.0,4.0,33.0,3.0,31.0,1.0,2.0,844.0,190.0,28.0,252864.0,0,158284.0,0.0,0.140594059,13.0,0.0,1.099009901,36.0,0,4.0,3.0,0.0,0.0,7.0,36.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,25.0,504,1,0,0,0,0,0,0,0,0,0,0,55.0
324.0,1.0,0.00308642,1.0,1.0,0.0,324.0,0.0,1.0,0.0,1.0,0.0,0.0,967.0,745.0,4.0,5721.0,0,9279.0,0.0,5.333333333,26.0,0.0,7.154320988,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,324,0,1,0,0,0,0,0,0,0,0,0,0.0
3200.0,0.0,0.0,0.0,0.0,1.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,1168.0,29.0,13.0,0,7249.0,0.0,0.015,1.0,0.0,0.0465625,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200,0,0,0,0,0,0,0,0,0,0,0,1.0
781.0,0.0,0.0,0.0,0.0,11.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,736.0,1.0,64176.0,0,29438.0,0.0,2.110115237,117.0,0.0,7.171574904,144.0,0,0.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781,0,0,0,0,0,0,0,0,0,0,0,11.0
1064.0,4.0,0.003759398,3.0,1.333333333,0.0,1064.0,0.0,4.0,0.0,4.0,0.0,0.0,5146.0,775.0,7.0,937.0,0,6028.0,0.0,13.57142857,115.0,0.0,11.35902256,112.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1064,0,0,0,0,0,0,0,0,0,0,0,0.0
1428.0,10.0,0.007002801,9.0,1.111111111,0.0,1428.0,0.0,10.0,0.0,10.0,0.0,0.0,5391.0,5874.0,29.0,96526.0,0,18317.0,0.0,2.074929972,13.0,0.0,6.028011204,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1428,0,0,0,0,0,0,0,0,0,0,0,0.0
1637.0,580.0,0.354306659,198.0,2.929292929,9.0,1628.0,1.0,579.0,1.0,577.0,0.0,2.0,38247.0,607.0,74.0,1452.0,0,195270.0,0.0,22.5149664,3488.0,0.0,59.23885156,9585.0,0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,450.0,1576,61,0,0,0,0,0,0,0,0,0,0,10.0
1744.0,3.0,0.001720183,3.0,1.0,0.0,1744.0,0.0,3.0,0.0,3.0,0.0,0.0,3102.0,189.0,24.0,422.0,0,8960.0,0.0,3.266055046,112.0,0.0,7.579701835,267.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1744,0,0,0,0,0,0,0,0,0,0,0,0.0
1443.0,1582.0,1.096327096,251.0,6.302788845,31.0,1412.0,21.0,1561.0,21.0,1546.0,0.0,15.0,42904.0,5284.0,82.0,423.0,0,184698.0,0.0,24.11088011,2430.0,0.0,49.3963964,6047.0,1,20.0,1.0,0.0,0.0,22.0,6.0,2.0,0.0,1.0,0.0,0.0,4.0,9.0,7.0,0.0,1296.0,1344,99,0,0,0,0,0,0,0,0,0,0,52.0
114.0,18.0,0.157894737,14.0,1.285714286,1.0,113.0,0.0,18.0,0.0,18.0,0.0,0.0,1609.0,608.0,24.0,58.0,0,91458.0,0.0,0.280701754,5.0,0.0,0.859649123,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,113,1,0,0,0,0,0,0,0,0,0,0,1.0
